frame,droplet_count,ligament_count,main_ligament_count,uncertain_count,main_region_area,total_detected_area,avg_droplet_diameter,avg_ligament_aspect_ratio,avg_ligament_length
966,46,10,1,6,15369.0,21293.5,6.392690471726347,2.8373584510917484,39.0
967,43,11,1,9,15432.0,21279.5,6.016525830692819,2.266750562425823,29.727272727272727
968,43,10,1,10,15732.5,21503.0,5.970988877047823,2.1812242828462063,35.2
969,47,9,1,7,15901.5,21578.5,5.987651929201088,1.9143452004731358,39.0
970,58,7,1,2,13492.0,19240.0,5.84841232338882,2.2355629616425947,39.857142857142854
971,54,9,0,1,0,5669.5,6.104210393603496,2.0473895131862463,39.77777777777778
972,53,8,1,3,4098.5,11632.5,6.190564970530242,2.5781407374578884,34.625
973,50,11,2,0,16752.5,22196.0,6.108850629072363,2.6823281164413624,33.63636363636363
974,48,14,1,1,14851.0,20202.0,6.046284096430084,2.4126321973942755,25.714285714285715
975,50,10,1,4,16842.5,22150.5,5.751471044510561,2.4164041309599043,35.4
976,42,11,1,2,14888.5,19983.0,6.131759076380423,2.2896470187371127,30.454545454545453
977,41,15,1,8,14849.5,20335.0,6.144204021953832,3.372008690290482,22.266666666666666
978,42,11,1,4,11022.5,20306.0,6.130932861226191,2.4601318029681996,25.181818181818183
979,45,16,0,5,0,11296.5,5.8921072562741665,2.6411251186308755,16.3125
980,42,15,2,4,12412.0,21434.5,6.334295427037903,2.5145941162279004,18.8
981,44,12,2,2,17468.0,22741.0,6.235969647165949,2.866771286618566,19.5
982,41,12,2,4,17093.0,22000.0,6.08959595791634,2.397243681984797,16.25
983,41,10,2,5,13333.5,22001.0,5.844307135110396,2.2856530665271912,16.8
984,38,9,2,4,13402.0,21928.0,5.971729577797389,2.3653627123614194,17.0
985,32,11,2,4,15783.0,22127.0,6.461100548909457,2.3354271891833918,18.636363636363637
986,37,14,2,4,13963.0,22304.0,6.163092881321993,2.3696927378340473,16.214285714285715
987,33,13,2,5,13958.0,22373.5,6.202557916596339,2.6623741635350795,17.384615384615383
988,30,14,2,5,17046.0,22402.5,6.102235288942873,2.3647848292132165,16.357142857142858
989,29,14,2,5,12346.0,22316.0,5.9279511797087014,2.4032627523901704,15.5
990,29,9,1,6,8850.0,22949.5,6.088025896525634,2.1887563444389087,35.44444444444444
991,32,10,1,7,7779.0,22497.0,5.843931218913908,2.4648576608514943,30.2
992,29,6,1,8,7914.5,22701.5,5.792236535481408,2.6331675310509746,17.333333333333332
993,27,10,2,9,14013.5,22094.5,5.33362682625134,2.4205089689009425,13.4
994,31,12,2,6,15513.5,22814.0,4.677183475949585,2.3396920846110483,11.416666666666666
995,34,12,2,4,14870.5,23611.0,4.6435812772659935,2.1180893135926637,24.666666666666668
996,41,8,2,5,14088.5,22836.5,4.95104645200023,2.221609868756354,34.25
997,37,12,2,5,14758.5,23609.5,5.360538292266697,2.418470696072573,25.666666666666668
998,35,8,2,9,16745.5,23970.5,5.0251077780688265,2.0499706050850532,14.5
999,38,10,2,7,14885.5,23618.0,4.938870015528245,2.2855030509289875,32.9
1000,36,6,2,7,14242.0,23276.5,5.232738595733046,2.35391347111447,61.5
1001,39,7,2,5,14145.5,21988.5,4.716488230738481,2.7345699636112877,20.571428571428573
1002,35,7,1,9,9571.5,22991.5,4.798881909023185,1.962248291262981,13.714285714285714
1003,29,7,1,7,9585.5,18482.0,5.346229587463225,2.4108754990897006,14.857142857142858
1004,28,12,1,10,8953.5,22348.5,4.988270655793437,2.697605339908791,30.416666666666668
1005,30,13,1,5,9384.0,23077.5,4.724384157264832,2.9566858330935104,41.76923076923077
1006,33,13,1,4,8838.5,22394.5,5.080561607304306,2.887829010528027,41.15384615384615
1007,31,16,1,4,12321.0,22822.5,4.824173821701215,2.6308231638691715,33.0625
1008,34,12,1,3,10267.0,20129.5,4.763618378927186,2.4682558292148253,35.166666666666664
1009,33,14,1,7,13191.0,23559.5,4.750241212182335,2.4391988607146664,25.071428571428573
1010,36,15,1,6,12666.0,23794.5,5.444253150669843,2.502822845428184,24.333333333333332
1011,41,11,1,5,13278.0,24082.0,5.611308280246825,2.3819440562122836,26.818181818181817
1012,39,9,1,6,13610.0,24297.0,5.657366236296373,2.605397057851149,36.44444444444444
1013,42,6,2,7,19357.0,24392.5,4.800318348593931,2.73552166104081,43.166666666666664
1014,46,8,2,7,17395.5,21995.5,4.477975898471086,2.4723181005304102,31.75
1015,46,8,2,8,17427.0,21845.0,4.622129565400822,2.6894638778852036,31.875
1016,43,7,2,7,17688.5,21918.5,4.691255955050676,3.26676207080146,41.285714285714285
1017,37,11,2,6,20817.5,24694.5,4.332895064626851,2.9388578603856126,25.727272727272727
1018,44,9,2,3,18800.0,22216.5,4.289904702970627,2.6822473009773735,26.88888888888889
1019,42,8,1,8,5677.5,9271.0,4.601077776424377,2.792886828786463,29.625
1020,46,13,2,6,17796.5,24870.5,4.237309777601329,2.507355859935619,46.61538461538461
1021,49,11,2,5,18647.5,26069.5,4.885328771042633,2.5249718363769227,75.45454545454545
1022,45,10,2,4,23478.5,26557.5,4.795787543106774,2.1177451646928525,27.7
1023,48,12,2,3,24446.0,27180.0,4.671657028084404,2.493276074401775,21.166666666666668
1024,52,9,2,4,21785.0,24925.0,4.753888283082089,2.2022516201420066,26.333333333333332
1025,51,10,2,6,21307.5,24367.0,4.613267957926891,2.2808497203733524,25.3
1026,45,10,2,11,24436.5,27582.0,4.607870386820932,2.5970475920122214,20.4
1027,49,11,2,9,24467.0,27488.0,4.4441436923305435,2.6883661374315664,18.90909090909091
1028,46,8,2,8,24273.5,27116.0,4.707448801173468,2.144239284041319,22.625
1029,52,10,1,7,5515.0,8585.0,4.829928557815912,2.7087352717775937,18.5
1030,54,13,3,5,23472.0,26451.5,4.577297127053938,3.3272440441827444,15.0
1031,49,13,3,3,24016.0,28537.5,4.612117658314485,2.3474958023808297,32.15384615384615
1032,50,12,2,3,22868.0,27343.0,4.642660041513877,2.3136370074272774,34.75
1033,47,14,2,3,22456.5,27019.0,5.050968616475413,2.2960588555034667,31.714285714285715
1034,51,15,2,3,21411.0,26054.5,4.813766093719919,2.0245046967831386,28.6
1035,47,16,2,3,21264.5,27180.0,5.007436174903091,2.228336239057857,37.6875
1036,55,9,2,6,21786.5,26294.0,4.996265807385335,2.376091708606992,13.333333333333334
1037,54,14,1,4,18788.5,26976.0,4.827120804040738,2.610752495016213,55.714285714285715
1038,53,12,0,3,0,8195.5,4.584204401527544,2.3671333405831994,46.083333333333336
1039,54,13,1,4,17505.5,25959.5,4.50811439842018,2.533292096523085,49.07692307692308
1040,53,15,1,6,17653.0,25716.0,4.392788897938693,2.217849561866756,35.46666666666667
1041,62,14,1,5,18826.5,26507.0,4.444499243913692,2.634463547996273,35.214285714285715
1042,60,15,1,5,16153.5,25327.0,4.551488353900887,2.854684876452345,43.06666666666667
1043,52,12,1,7,20707.0,27797.0,4.758356651362404,2.840196600363146,29.333333333333332
1044,51,12,1,7,18218.5,27152.5,4.864025938166954,2.4806623675129824,73.66666666666667
1045,51,13,1,7,18636.0,27787.5,4.707283955683171,2.0626051162919152,67.61538461538461
1046,50,9,1,8,18616.5,27485.0,5.015882669883409,2.027696375026668,86.22222222222223
1047,50,9,1,6,20123.0,26166.0,4.6574878617143165,2.225602781314653,54.44444444444444
1048,51,7,1,5,21642.0,27194.0,4.67720163262438,2.44575659422108,71.14285714285714
1049,51,9,1,6,19953.5,25212.0,4.4144532828234695,2.186645958007575,55.0
1050,51,8,1,6,20252.5,24648.5,4.632395022819986,2.756962153522579,46.875
1051,47,9,1,11,21259.5,25401.0,4.721413488686794,3.0993450757166014,41.44444444444444
1052,51,8,1,7,21039.5,24307.5,4.757272274327382,2.4094740051294754,22.0
1053,51,11,1,9,20140.0,24303.5,4.589892309623785,2.826352870449419,15.363636363636363
1054,54,14,1,5,21444.0,25325.0,4.68375743867322,2.435937896465321,18.428571428571427
1055,53,13,1,5,21415.0,25453.0,4.278009455816306,1.9712174885009326,22.384615384615383
1056,47,11,1,5,21719.0,25749.5,4.368491060004566,2.1126985711024076,27.727272727272727
1057,41,10,1,8,20015.5,23281.0,4.57400410714118,2.008471702108368,18.1
1058,50,12,1,11,23353.5,28492.0,4.716044504308424,1.8851918487465362,20.083333333333332
1059,52,8,1,15,23318.5,28326.5,4.586881068895319,2.089061865332342,29.625
1060,49,8,1,13,22076.5,26938.5,4.6522825340913645,1.985429221329102,30.75
1061,50,10,1,12,22387.0,27391.0,4.628299462500984,2.8130505859209296,38.2
1062,53,9,1,9,22813.0,27449.0,4.7135040907292005,2.665418525719957,30.11111111111111
1063,57,7,1,8,23940.0,28595.5,4.671457680834496,2.10049341490417,29.714285714285715
1064,54,11,1,5,22847.5,27786.5,4.808049657696474,2.290687887844083,25.727272727272727
1065,52,10,1,4,23089.0,28252.5,4.67802097170961,1.8836770612104425,26.1
1066,55,10,1,3,23472.0,27936.0,4.6415366369900335,2.1772098431244418,39.4
1067,57,10,1,3,21981.5,26813.0,4.498774266467206,2.223301983139666,35.7
1068,55,8,1,4,22652.5,26923.5,4.688054806528222,2.649744557376223,41.125
1069,52,7,1,5,23686.5,27757.0,4.698899052015447,2.20163326453262,48.714285714285715
1070,47,8,1,7,25854.0,29249.0,4.668028278861857,1.902845418311597,28.375
1071,44,14,1,3,24376.5,28257.5,4.665762797010827,2.209391718399121,25.285714285714285
1072,49,9,1,4,24041.0,27493.5,4.610446000075254,2.540063686218401,30.0
1073,49,13,1,8,23555.5,27904.0,4.28179211275721,2.4055179090335286,26.46153846153846
1074,45,12,0,5,0,3830.0,4.856494099905174,2.2036051658505755,24.75
1075,48,10,1,9,22190.0,25886.5,4.782934926346735,2.233867221834143,17.8
1076,48,9,2,12,22608.0,26558.0,4.897222818941791,2.445434126373002,19.0
1077,45,10,1,7,15460.0,18810.0,5.18026959513167,2.0634248826792496,17.3
1078,36,13,1,6,22880.0,28605.5,5.560241423762987,2.1248360561067257,32.23076923076923
1079,43,11,1,2,23152.5,28623.0,5.277459527057489,2.2642138289527267,35.45454545454545
1080,39,10,2,4,23374.0,27807.5,5.300194715885015,2.248480990018402,28.0
1081,44,7,2,5,25037.5,27748.5,5.036040995705901,2.3241213681333344,22.571428571428573
1082,44,10,2,5,24217.5,27964.0,4.9086661409605075,2.3327930714447302,21.0
1083,43,12,2,5,20522.0,27057.5,4.529090649310489,2.3961042198062112,38.25
1084,44,12,2,5,20712.5,26581.5,4.855401613753115,2.5227033718295138,31.416666666666668
1085,41,15,2,5,18830.0,26245.5,4.825101041756134,2.3545540145612,26.866666666666667
1086,45,11,2,6,18153.0,24337.0,4.5569629675855925,2.1211595436290445,31.09090909090909
1087,44,12,2,6,17972.0,23702.0,4.452344916590191,2.056573374407423,27.333333333333332
1088,42,11,2,6,17989.0,23862.5,4.881422495889271,2.175294192844988,23.272727272727273
1089,40,11,2,6,18750.0,23638.0,5.227268077155702,2.189019385460899,26.09090909090909
1090,42,11,2,4,21581.5,26573.0,5.1861370229230275,2.4882984574189932,21.636363636363637
1091,46,8,2,6,21256.0,26830.0,5.03195693327478,2.334359724093645,19.625
1092,44,7,2,6,19675.0,24891.5,5.066515553780523,2.307924327432341,19.571428571428573
1093,46,10,2,7,21369.5,26347.5,5.034601717162763,2.2512767408152934,29.4
1094,38,11,2,5,19891.5,24959.0,5.5535188947574206,2.344670171031772,30.545454545454547
1095,40,11,2,4,20402.5,25236.5,5.550280563741842,2.5109882388241136,26.0
1096,45,11,2,4,20630.0,25559.0,5.65242712297247,2.370879224824033,24.90909090909091
1097,44,8,2,4,19484.0,24242.5,5.636001679170067,2.2940168849594977,33.125
1098,45,8,2,5,20289.5,25016.0,5.632918328111222,2.2442298307985236,33.125
1099,48,5,2,6,21714.0,25202.0,5.406973448491472,2.5490110544580755,26.0
1100,43,7,2,5,19360.5,23651.0,5.541034572663057,2.7369967321619297,34.42857142857143
1101,47,7,2,4,21273.0,24747.0,5.3858413172525825,2.8315007668826273,21.428571428571427
1102,42,12,2,5,22018.0,26391.0,5.320124590220199,2.540052736914941,24.75
1103,42,18,1,3,15850.0,25846.5,5.222295527158343,2.3357440555447324,45.55555555555556
1104,38,15,1,4,15903.5,25672.0,4.743114709167271,2.134157719358006,51.733333333333334
1105,41,8,1,6,18829.5,26737.0,5.018263107056041,1.978180254067995,59.625
1106,39,7,1,8,22599.5,30418.0,5.069726786622656,2.4496512412330125,69.57142857142857
1107,38,8,1,9,18639.0,26250.5,5.205949848522273,2.2264469172109327,58.875
1108,40,10,1,5,16503.0,23700.5,5.696161728003383,2.452030957583216,55.6
1109,36,7,1,11,16422.5,23317.5,5.733656042059543,2.3454108253664794,69.14285714285714
1110,38,9,0,4,0,5182.5,5.698435704085035,1.8201855448543867,40.111111111111114
1111,37,9,1,7,20120.5,26136.0,5.28708164884216,2.4475635235269544,49.111111111111114
1112,40,9,1,6,19173.5,24651.5,4.869679773826764,2.066668942991383,40.111111111111114
1113,40,10,1,5,19315.5,25624.5,4.997266208526387,2.2150424691176624,45.9
1114,39,11,1,4,21568.5,26030.5,5.382692777394704,1.9270193573863876,22.181818181818183
1115,42,9,1,4,22126.0,26172.0,5.680333951918298,2.234927640834308,19.77777777777778
1116,42,11,1,2,22433.0,25972.0,5.608340331393,2.0276621756391604,15.818181818181818
1117,44,9,1,1,22775.5,26068.0,5.570421971730721,1.6692308615984377,15.777777777777779
1118,42,6,1,7,20969.5,25990.0,5.871036110654043,1.8821170621427021,49.333333333333336
1119,40,5,1,3,23201.0,26353.5,5.7585853596589365,1.946033853139878,41.0
1120,41,9,1,5,21213.5,26134.5,5.61658671734101,2.1435757112246474,39.333333333333336
1121,42,10,0,3,0,2897.5,5.325105075475361,2.041852170926486,14.4
1122,43,9,2,3,24672.0,27043.0,5.536649185077779,1.912856799392758,9.333333333333334
1123,45,8,2,2,23131.5,26797.5,5.079203183415474,2.025393970732976,23.75
1124,53,5,2,4,22972.5,26764.0,5.403925910189389,2.518368886188972,24.6
1125,54,5,2,3,24983.0,27384.5,5.591987930785679,2.938919526327944,14.0
1126,56,5,1,4,23254.0,27946.5,5.676456934135943,2.6099459122089983,51.8
1127,54,5,2,2,26273.5,28572.5,5.383065400284047,2.569066341435858,12.4
1128,52,5,2,1,24938.0,28770.0,5.552588289890497,2.5494999676438117,54.6
1129,49,6,2,1,27286.0,29373.5,5.397026740131062,2.5522886124284927,11.833333333333334
1130,44,6,2,4,26673.0,29195.5,5.035004609733626,1.9701818535172322,12.333333333333334
1131,44,8,2,2,20620.0,23523.5,5.0113937513520925,2.238022255122311,17.875
1132,41,9,2,3,26428.0,29263.0,5.393332004499263,2.7114681919555905,17.333333333333332
1133,40,7,2,3,26403.0,30201.5,5.648124828478704,3.8404571320137646,43.142857142857146
1134,43,8,2,3,19872.0,23438.0,5.389692051077185,2.4355045266096327,31.5
1135,45,5,2,3,26124.5,29725.0,5.143787788783946,2.4815724307896647,54.4
1136,44,8,2,2,26394.5,29948.0,5.1341539311036986,1.9946263419059909,37.875
1137,43,6,2,3,27102.0,30092.5,4.9109630785257465,2.3240128002314355,38.5
1138,46,6,2,3,26798.5,29857.0,4.959197982741578,2.0354541574775866,22.666666666666668
1139,43,6,2,5,17106.5,20158.0,5.191740793945624,2.446095847715987,30.833333333333332
1140,43,8,2,3,18869.0,23371.5,5.273138032286995,2.531766267815429,42.25
1141,44,11,2,2,17200.0,23382.0,5.6554751623853035,2.231428410241509,49.45454545454545
1142,45,14,2,2,16901.5,23452.5,5.606805113606209,2.0460763335235677,45.857142857142854
1143,43,12,1,6,12261.5,23437.5,5.453478074577111,1.9685858488093844,84.16666666666667
1144,47,15,1,3,12379.0,23939.0,5.1822287879206055,2.3653412796453264,70.8
1145,48,14,1,7,12485.0,24069.5,4.872921019673924,1.9751572865229954,56.642857142857146
1146,44,16,0,8,0,11242.0,4.848878829157162,2.243864218596076,64.875
1147,50,12,1,2,15091.5,24012.5,5.034071246964377,2.207212217502275,64.5
1148,48,13,2,5,17912.5,26928.0,5.328906397577522,2.440713219931493,64.23076923076923
1149,46,13,2,4,18142.5,25530.0,5.567345596018612,2.0115047968511997,47.0
1150,46,17,1,5,18302.0,23646.0,5.4971650390438525,2.0486953946239237,21.647058823529413
1151,49,17,1,5,17902.0,27790.5,5.359914751107086,2.4679018880692025,28.470588235294116
1152,49,14,1,6,18446.0,28209.5,5.399583680870622,2.4930288813604586,37.857142857142854
1153,48,10,1,5,18640.0,28331.0,5.392268111571083,2.3175217020656245,49.9
1154,51,11,1,3,15116.5,24893.0,5.569198481691364,2.341255884930381,68.63636363636364
1155,49,15,1,8,18233.0,28095.0,5.159392775981119,2.6380215915085925,45.666666666666664
1156,47,17,1,6,18467.0,28382.0,5.342607536173531,2.18259127433255,38.1764705882353
1157,49,14,1,7,19867.0,27917.0,5.3935626742172404,2.001783419753522,36.142857142857146
1158,49,17,1,7,19820.0,28270.0,5.27416839956498,2.324122402075506,34.411764705882355
1159,54,15,1,11,15969.5,23600.5,5.32017041849061,1.9841868666240425,29.066666666666666
1160,53,14,1,11,14522.5,22957.5,5.204424828105003,3.171865966812753,26.071428571428573
1161,54,14,1,10,15891.0,23898.5,5.309659738101857,2.4199966666147095,24.357142857142858
1162,56,14,1,9,14946.5,23227.5,5.139461601061383,2.120954340005012,23.857142857142858
1163,62,13,1,9,16047.0,23284.0,5.405925897111066,2.079271735709925,26.153846153846153
1164,59,14,1,8,18227.5,25003.5,5.380848480418923,2.1867253259864574,25.857142857142858
1165,55,13,1,7,18308.0,24280.5,5.654105568671364,1.9869550297621146,27.23076923076923
1166,56,14,1,7,18500.0,24629.5,5.978222504457492,1.9326029330748051,25.0
1167,59,10,1,13,17524.5,23783.5,5.9116606426713165,2.1213597897599192,27.5
1168,56,16,1,10,17416.0,24173.5,6.079549958894842,2.046283927157078,21.4375
1169,66,13,1,9,17699.0,24692.5,5.570603720215123,2.271750318164367,24.0
1170,58,18,1,3,17608.0,24446.0,5.815427871886664,2.282342549959707,28.166666666666668
1171,57,14,1,7,18912.5,24539.0,5.559614992896712,2.0773314648467713,25.642857142857142
1172,59,16,1,3,17786.0,24520.5,5.299434035495931,2.1172704434334553,30.875
1173,57,16,1,3,17061.5,23226.5,5.565351915486291,2.271289382190336,31.625
1174,55,15,0,4,0,6232.0,5.660990121784265,2.0999856586152874,34.06666666666667
1175,55,13,1,9,16688.5,24243.5,5.553944850797291,2.1179706905182423,36.46153846153846
1176,57,14,1,11,12709.5,23600.0,5.410435109656101,2.2536530102814343,59.57142857142857
1177,53,20,1,9,12645.5,24097.0,5.413436072235654,2.1880674784312766,28.05
1178,63,16,1,7,12929.0,24230.0,5.570927211874672,2.2815055920476226,31.5
1179,60,16,1,4,12815.5,23616.0,5.687758684104477,2.0908900360065386,35.1875
1180,58,16,1,5,11776.5,22745.0,5.645749491171265,2.479429106280278,34.875
1181,59,14,1,9,11804.0,22750.5,5.532229624569933,2.0558886666053016,37.285714285714285
1182,54,15,1,6,11329.0,21975.5,5.488298728025219,2.1670007966518936,32.2
1183,50,13,0,8,0,11108.0,6.319547007653839,2.2858447183662296,40.69230769230769
1184,55,14,1,7,11887.0,22648.5,5.777332398861342,2.0988021947216207,38.57142857142857
1185,60,14,1,6,11724.0,21969.0,5.482613995062393,2.1356562996537853,36.214285714285715
1186,56,12,1,9,12006.0,22635.0,5.84491455491653,2.282614902279043,34.5
1187,53,14,1,6,11889.0,22474.0,6.007042585562809,1.7999828732094814,50.142857142857146
1188,54,12,1,5,11777.5,22098.5,6.06986027083178,1.8381054340437,59.083333333333336
1189,55,11,1,6,11685.5,22053.5,5.7177681760227115,1.8041748536248081,39.72727272727273
1190,55,11,1,7,11749.5,22241.5,6.101207053559777,2.0989736491723243,42.36363636363637
1191,59,8,1,5,12493.0,22388.0,5.994668702494638,2.167320654455847,84.0
1192,57,10,1,6,12075.5,22139.0,5.749027274399268,2.336403078328439,70.6
1193,52,15,1,8,12979.0,22827.0,5.769625285908309,2.140796750109158,47.266666666666666
1194,58,12,1,8,13008.0,23135.5,5.5516295368675355,1.9794741317365723,57.666666666666664
1195,55,12,1,8,13167.5,23093.0,5.497256852806525,2.1394035528944997,45.666666666666664
1196,53,11,1,9,13129.0,22108.5,5.574223296123722,2.1663397518959724,39.81818181818182
1197,52,12,1,10,13202.0,22191.5,5.840420998884187,2.241343989599832,38.333333333333336
1198,54,11,1,9,13089.0,21374.0,6.393313550038687,2.744559171133596,34.72727272727273
1199,52,12,1,12,13022.5,20899.5,6.595567236292684,2.7313912710181545,29.583333333333332
1200,53,15,0,10,0,6750.5,6.381730264210786,2.503627409396437,27.4
1201,58,15,1,7,18003.0,24582.5,5.73878977010413,2.4132763054821176,26.266666666666666
1202,59,14,1,5,17941.0,24750.5,6.098281528971571,2.3088741290531947,28.642857142857142
1203,54,15,0,6,0,6667.5,5.672906963529641,2.3103578032256737,29.066666666666666
1204,51,17,1,6,15691.5,22287.0,6.150354911629202,2.1005529005690775,27.88235294117647
1205,61,15,1,4,15933.5,22490.5,5.924855572290309,2.1877958273215543,27.8
1206,58,14,1,5,18701.5,25204.0,5.816817619630444,2.4655031604515676,31.357142857142858
1207,58,13,1,4,19114.5,25419.0,5.640845889750469,2.292448428855992,32.0
1208,58,12,1,6,19427.5,25473.0,5.55177933282218,2.391107203165837,37.75
1209,62,12,1,3,19561.0,25394.5,5.663736970036193,2.680064752686675,37.416666666666664
1210,61,12,1,5,19758.0,25316.0,5.2593920951198125,2.738662324282018,35.5
1211,58,9,1,4,22204.5,25605.0,5.564282286175508,2.2914778741657313,16.666666666666668
1212,57,12,1,3,22071.5,25918.0,5.637299626691395,2.0962160604009483,15.833333333333334
1213,55,8,1,6,21849.0,25555.5,6.2412647469409395,2.4998854853359993,21.25
1214,57,8,1,5,22069.0,25922.0,6.137590565735131,2.3660220298953303,19.375
1215,60,8,1,2,22305.5,26177.0,6.042392789216304,2.318407596650411,21.875
1216,52,13,1,1,22978.0,26690.0,6.117478959610119,1.966127900992392,15.153846153846153
1217,61,10,0,4,0,3757.0,5.804762521977517,1.9490407399403478,15.6
1218,62,8,2,4,21787.5,25568.0,5.936949661086899,2.038054224994846,18.375
1219,69,6,2,5,21941.0,25678.0,5.579392109492493,2.2660537613415443,22.5
1220,69,8,2,1,21524.5,26746.0,5.656679068805791,2.0638487496422995,40.0
1221,58,9,2,3,22247.0,26575.5,5.696853810122193,1.996709927153001,23.555555555555557
1222,62,6,1,3,22782.5,26446.0,5.72127852110303,1.7515251820331605,10.333333333333334
1223,60,8,1,3,22549.5,26175.5,5.6357648200183466,2.0039583846872993,10.0
1224,59,6,1,3,22463.0,25962.5,5.755268872008116,2.2226688387707823,11.5
1225,55,7,1,2,21300.0,25774.0,5.889767030827579,2.1648850505310264,17.285714285714285
1226,56,10,1,1,21427.5,25785.0,5.761338052510539,2.243644083244791,21.5
1227,55,10,2,1,21424.5,25865.5,5.870568500575855,2.265967782603813,21.1
1228,55,8,1,4,20519.0,24415.0,5.982864512640245,2.490123091176672,14.625
1229,54,11,1,3,19275.0,25022.5,6.015475223826688,2.2387537516029523,29.181818181818183
1230,55,9,1,3,20303.0,25575.0,5.795223246016504,2.30015168810855,42.666666666666664
1231,57,10,1,3,19348.5,25284.5,5.735831946335303,2.0761367445999586,46.7
1232,59,12,1,4,19525.5,25498.5,5.742434873966091,2.228927525726126,33.0
1233,54,11,1,6,19938.0,25638.5,6.155847415491378,2.517814747976659,37.72727272727273
1234,55,13,1,6,15354.0,21878.5,6.2094969632588475,2.4556161491263886,44.38461538461539
1235,56,13,1,2,16267.0,22958.5,6.397275677674648,2.2795628395296226,47.61538461538461
1236,55,10,1,4,16379.5,22986.0,6.731029969849059,2.2860134286651617,26.0
1237,56,11,1,3,21003.5,25847.5,6.29822983890653,2.513620576784033,22.545454545454547
1238,53,11,1,7,21923.5,26515.5,6.121211040475437,2.1210182909032467,18.454545454545453
1239,58,12,1,3,22229.5,26908.5,6.179080144525863,2.084704284708406,18.833333333333332
1240,58,12,1,2,24916.0,29488.5,6.2758075834907,2.185210947384971,19.25
1241,63,11,1,5,25450.0,30057.5,5.881849092161658,2.223368891316303,19.363636363636363
1242,54,12,1,3,23460.0,27978.5,6.30754792683638,2.7293910453198857,20.583333333333332
1243,60,12,1,3,23803.0,30463.0,6.0405477723276615,2.561679997360222,36.083333333333336
1244,59,14,1,2,24099.0,30578.0,6.182494673892357,2.5247785209257487,31.642857142857142
1245,62,12,1,1,18915.5,25314.0,6.1698017623754495,2.4706401841937384,40.166666666666664
1246,59,9,1,1,24811.0,30939.0,6.134781209929184,2.0123526690347266,50.333333333333336
1247,63,8,1,2,25427.0,31577.5,5.8099821000315535,2.307303485959185,58.875
1248,60,8,1,3,25412.0,31231.0,5.904772712578286,2.182989713885148,45.125
1249,58,10,1,4,25788.0,31540.0,6.00318617456495,2.0093335349291745,37.4
1250,58,11,1,5,26520.0,32138.5,5.894765215482277,1.768863606119528,31.0
1251,61,7,1,5,23155.5,28718.5,5.731359196790483,2.831673286420582,50.714285714285715
1252,61,8,1,3,23124.5,28422.5,5.743281527975691,2.525155462454934,46.5
1253,55,12,1,2,16154.0,21392.0,5.947979762647871,2.498003778690539,23.166666666666668
1254,63,9,1,2,11286.0,16756.5,5.79400826198532,2.5323242482802066,27.77777777777778
1255,63,11,1,5,11409.5,20895.5,5.597642649373775,2.637491687567631,24.818181818181817
1256,59,5,0,6,0,9625.0,5.585727102720103,2.5426985224906415,34.0
1257,60,9,2,3,12321.0,21461.5,5.690703549487175,2.195390453424751,20.77777777777778
1258,55,6,1,4,15369.0,20377.5,5.867907139857837,2.3080658790284536,35.5
1259,61,7,1,3,14664.5,21690.0,5.615524403892499,2.789692757928758,46.142857142857146
1260,58,7,1,5,14872.0,21444.5,5.614341162226015,2.3869296072280966,34.42857142857143
1261,58,5,1,7,15844.5,21984.5,5.457907394869133,2.6930894223112607,19.0
1262,54,9,1,3,16905.0,21609.5,5.527483534551418,2.9294064487625002,28.77777777777778
1263,57,5,1,5,30382.5,35220.5,5.2967734323414115,2.1874268846744087,14.8
1264,56,8,1,4,17096.5,22568.0,5.441244371548828,1.8942146412544076,42.125
1265,53,8,1,5,15355.5,19581.0,5.456922559641186,3.1680712712778987,17.375
1266,56,11,1,8,15041.0,21385.5,5.129886216029204,2.161451115284128,33.0
1267,61,5,1,8,14285.5,20145.5,5.318465090371681,2.424500961224303,59.2
1268,58,12,0,6,0,6600.5,5.21383254669484,2.2856432072548167,40.416666666666664
1269,58,8,2,7,12827.0,20898.5,5.5974395039363385,2.2507787579338645,55.0
1270,56,11,2,3,13308.0,21195.5,5.490749439903429,2.220081621691756,59.27272727272727
1271,57,10,2,3,14840.0,22123.0,5.610840136178455,2.215319897873,55.1
1272,54,10,2,1,15963.5,22213.5,5.620024826145814,2.160087662731162,48.2
1273,53,9,1,3,16093.0,23011.0,5.675386539567914,2.1598460600227356,50.55555555555556
1274,56,9,1,3,16191.5,23032.5,5.5704682027145385,2.1767246216940586,51.111111111111114
1275,56,8,1,4,17860.0,24284.5,5.529443716349786,1.9595666603200077,48.75
1276,53,9,1,4,17433.5,24222.0,5.954742584545401,2.015461675103064,45.666666666666664
1277,53,9,1,5,17551.5,24081.5,5.918871442833505,2.0926475514107543,32.888888888888886
1278,54,8,1,7,16354.0,22944.0,5.756161155970824,2.2997909738236757,40.375
1279,50,8,1,9,16988.5,23087.0,5.654876021919102,2.0764303398069597,21.125
1280,49,8,1,8,17130.0,23299.5,6.115389478827394,2.014106546136841,21.125
1281,54,6,1,6,17460.0,23279.0,6.223678723771413,2.133721483717171,15.5
1282,50,12,1,5,17212.0,22762.0,6.338130483524271,2.5095557183752173,12.416666666666666
1283,48,11,0,7,0,5188.0,5.863920488141344,2.368048527577589,10.363636363636363
